CO_UNIDADE;CO_END_COMPL;NO_IDENTIFICACAO;TP_LOGR;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_MUNICIPIO;NO_DDD_TEL;NU_TELEFONE;NO_EMAIL;CO_USUARIO
4125510000000;1;PONTO DE APOIO CASTELHANO;561;PRINCIPAL DO CASTELHANO;S/N;;CASTELHANO;83005110;412550;41;37531000;;JOYCE
1302610000000;1;FILIAL UNIDADE RDB ALEIXO;655;ANDRE ARAUJO;2487;LOT PARQUE MORAD SOL;ALEIXO;69079215;130260;92;32347778;;RDBRH
1302610000000;2;FILIAL UNIDADE RDB CRISTAL;655;JORNALISTA UMBERTO CALDERARO FILHO;455;TOWER OFFICE SAL 214;ADRIANOPOLIS;69057015;130260;92;32347778;;RDBRH
1302610000000;3;FILIAL UNIDADE RDB PATOLOGIA;655;JOAQUIM NABUCO;2345;FUNDOS;CENTRO;69020030;130260;92;93879323;;RDBRH
4216800000000;1;UNIDADE DE SAÚDE VILARINHO BORGES DE SOUZA/ US GLÓRIA;713;LOCALIDADE GLORIA;0;ZONA RURAL;GLORIA;88570000;421680;;;;CERRITO
1100120000000;1;A NOSSA REDE DE FRIO FUNCIONA EM UMA SALA DENTRO DO HMSAD;81;FLORIANLOPOLIS;1710;;SETOR SETE;76890000;110011;;;;SEMSAU
1506300000000;1;ROD PA 154 PS DE CAMPINAS;90;ROD PA 154;SN;VILA UNIAO;CAMPINA/VILA UNIAO;68860000;150630;;;;GIDIVALDO
4110700000000;1;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE IRATI;561;RUA SANTOS DUMONT;46;;CENTRO;84500001;411070;;;;GIOVANAT
2306510000000;1;UBS DE APOIO A ESF SEDE I / CAJUAS;92;CAJUAS;SN;SEDE I;RURAL;62740000;230650;;;;CARMEN
1502110000000;1;UNIDADE DE SAUDE E APOIO MATIAS;82;MATIAS;SN;ESTRADA DO JUABA;ZONA RURAL;68400000;150210;;;;CAMETA
3548300000000;1;SALA DE FISIOTERAPIA;81;DR ARMANO NOVAIS JUNIOR;208;;CENTRO;19190000;354830;18;32671116;;SCNES
3548300000000;2;CONSULTORIO ODONTOLOGICO;81;HENRIQUE DIAS;249;;CENTRO;19190000;354830;18;32671116;;SCNES
4113400000000;1;UNIDADE DE APOIO CLEUZA RODRIGUES DOS SANTOS;561;RUA JOSE FERNANDES LOUREIRO;459;;DISTRITO DE JANDINOP;86330000;411340;43;32676030;;LEOPOLIS
4113400000000;2;UNIDADE DE APOIO GERALDA MATTOS DE ALMEIDA;561;RUA CINESIO GONCALVES DIAS;S/N;;DISTRITO DO PRIMAVER;86330000;411340;43;933002819;;LEOPOLIS
2908300000000;1;UNIDADE DE APOIO BAIXA DE AREIA;37;POVOADO BAIXA DE AREIA;SN;PREDIO;ZONA RURAL;44540000;290830;;;;ALMEIDA
2908300000000;2;UNIDADE DE APOIO SANTANA;37;POVOADO SANTANA;SN;CASA;ZONA RURAL;44540000;290830;;;;ALMEIDA
2908300000000;3;UNIDADE DE APOIO SAO SALVADOR;37;POVOADO SAO SALVADOR;SN;PREDIO;ZONA RURAL;44540000;290830;;;;ALMEIDA
3200200000000;3;UNIDADE SANITARIA SAO JOAO DO NORTE;561;PRINCIPAL;SN;CASA;SAO JOAO DO NORTE;29500000;320020;;;;SAUDE
1503900000000;5;BARRACÃO COMUNITÁRIO - COMUNIDADE MARAVILHA;713;MARAVILHA;SN;;ZONA RURAL;68170000;150390;;;;JURUTI
1503900000000;6;BARRACÃO COMUNITÁRIO - COMUNIDADE INGRACIA;713;INGRACIA;SN;;ZONA RURAL;68170000;150390;;;;JURUTI
1503900000000;7;BARRACÃO COMUNITÁRIO - COMUNIDADE CAPITÃO;713;CAPITAO;SN;;ZONA RURAL;68170000;150390;;;;JURUTI
1302900000000;5;UNIDADE DE APOIO 25;713;SANTA TERESA;25;ZONA RURAL;ZONA RURAL;69190000;130290;;;;SCNES
1302900000000;6;UNIDADE DE APOIO 26;713;SAO TOME;26;;ZONA RURAL;69190000;130290;;;;SCNES
1302900000000;7;UNIDADE DE APOIO 27;713;SAO JORGE DO LIMAO;27;;ZONA RURAL;69190000;130290;;;;SCNES
1302900000000;8;UNIDADE DE APOIO 28;713;EBENEZER;28;;ZONA RURAL;69190000;130290;;;;SCNES
4106900000000;5;ENDEREÇO COMPLEMENTAR 4;561;GEN. MARIO TOURINHO;536;;SEMINARIO;80740000;410690;41;33203500;direcao.hsc@santacascuritiba.com;DRACHADEL
4112300000000;3;UNIDADE DA SAÚDE DA FAMÍLIA DE JAPIRA;81;PREFEITO MOACIR COSTA;130;;CENTRO;84920000;411230;43;991839681;;JAPIRA
3502300000000;2;BASE DAS AMBULANCIAS;81;PRUDENTE DE MORAES;375;;CENTRO;18630031;350230;;;;SCNES
1505700000000;1;ESCOL EDIR BARBOSA;713;PRAIA GRANDE;SN;;ZONA RURAL;68830000;150570;91;984185909;SMSPONTADEPEDRAS@HOTMAIL.COM;PONTA
1505700000000;2;ESCOLA DEODORO DOS SANTOS;713;VILA NOVA;SN;;ZONA RURAL;68830000;150570;91;984185909;SMSPONTADEPEDRAS@HOTMAIL.COM;PONTA
3541000000000;1;USAFA GUILHERMINA;8;PRESIDENTE KENNEDY;2100;;GUILHERMINA;11702200;354100;;;;KEVIN
3301610000000;1;PROPRIO;561;ORLANDO PAGNUZZI;315;;CENTRO;28650000;330160;22;997840969;;SMSDBA
2803500000000;1;HOSPITAL UNIVERSITARIO DE LAGARTO - EBSERH;655;AV BRASILIA;S/N;;SANTA TEREZINHA;49400000;280350;79;36326600;;LAGARTO
5006200000000;1;UNIDADE DE REABILITACAO FISICA DE NOVA CASA VERDE;8;AVENIDA MANOEL DA COSTA LIMA;351;;NOVA CASA VERDE;79758065;500620;67;993502828;;ADMIN
3140510000000;1;SALA DE IMUNIZACAO - ESF 5 DR. OLAVO ALVES PINTO;81;TURMALINA;521;;ALTO SAO FRANCISCO;35606000;314050;37;35242631;;SAUDE
2607910000000;1;FILIAL;561;RUA FELICIO BARROS DE MEDEIROS;3835;CASA;PIEDADE;54420030;260790;;;;ALLANY
2107450000000;1;POSTO DE SAUDE QUELUZ;104;QUELUZ;1;;QUELUZ;65223000;210745;;;;SEMUS
4119910000000;1;AMBULATORIO DE SAUDE UEPG CAMPUS CENTRO;65;SANTOS ANDRADE;1;BLOCO A SALA 3;CENTRO;84010790;411990;42;32203469;ambprogesp@uepg.br;CELSO
3131310000000;1;CLINICA;655;AV MACAPA;437;;VENEZA;35164253;313130;31;38214993;;GESTOR
3502810000000;1;LOCAL PRESTAÇÃO SERVIÇO;81;RUA DOUTOR JOSE THEODORO DE LIMA;422;;SAO JOAO;16025045;350280;;;;MARIA.SAUDE
3528200000000;1;CENTRO DE SAÚDE/UNIDADE BÁSICA DE SAÚDE;561;DEPUTADO ANISIO MOREIRA;538;;CENTRO;15620000;352820;17;38491317;ubs@macedonia.sp.gov.br;352820
1501700000000;1;ANEXO (CER II) TERAPIA OCUPACIONAL;8;NAZEAZENO FERREIRA;SN;;PADRE LUIZ FREIRE;68600000;150170;;;;GESTOR
2927400000000;1;ENDEREÇO COMPLEMENTAR I;656;JURACI MAGALHAES JR;2096;EDF HOSPITAL ALIANCA;SANTA CRUZ;41920900;292740;;;;NAOSUS
4304600000000;1;CASA ABA MARANTA;655;SANTOS FERREIRA;945;;NOSSA SENHORA DAS GR;92020478;430460;;;;MARGANE
5004300000000;3;CAEE- CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO;561;JOAO PAULO PRIMEIRO;93;;JARDIM AEROPORTO;79960000;500430;;;;SAUDE
3201200000000;3;HECI - LABORATORIO;561;MARIO IMPERIAL;55;;FERROVIARIOS;29308014;320120;28;35266166;;PENHA
4128630000000;1;UBS ANTONIO JOAO RYCCE;561;PR 092;S/N;;BAIRRO DO TIGRE;83590000;412863;41;36641218;;ANDERSON
3549800000000;1;UNILAB AME;561;ANTONIO FUSCALDO;S/N;HOSPITAL AME;JARDIM FUSCALDO;15061260;354980;17;32021717;IMEDI.SIQUEIRA@GMAIL.COM;IMEDI
1718860000000;1;UNIDADE DE APOIO MARIA DO SOCORRO;561;P.A DALILA;SN;;ZONA RURAL;77848000;171886;63;34701401;sfa.sms.adm@gmail.com;FCESS
1718860000000;2;UNIDADE  DE APOIO ANTÔNIO SEVERO;561;ARAGUAIA, PORTO LEMOS;SN;;ZONA RURAL;77848000;171886;63;34701401;sfa.sms.adm@gmail.com;FCESS
1302610000000;1;ED. MEDICAL TOWER MILLENIUM CENTER;658;DJALMA BATISTA;1661;SALA 1104 A 1107;CHAPADA;69020000;130260;;;;AMCNES
4106900000000;4;HOSPITAL DE OLHOS DO PARANA - FAZENDINHA;561;JUVENAL CARVALHO;127;;FAZENDINHA;81320185;410690;41;32224222;comercial@hopr.com.br;RSTOICOV
4203810000000;1;UNIDADE BASICA DE SAUDE DE MARCILIO DIAS;563;RUA OSCAR CASTILHO;S/N;;MARCILIO DIAS;89465205;420380;47;36272262;;DANIELLE
3531500000000;1;CENTRO DE ESPECIALIDADES EM SAUDE;561;DOUTOR CICERO DE MORAIS;526;;CENTRO;14730000;353150;17;33619820;;LUCIANA
3531500000000;2;HOSPITAL REGIONAL DO OLHO NESTOR ELIAS DAVID;65;CORONEL LICAS;45;;CENTRO;14730000;353150;17;33619820;;LUCIANA
3525300000000;1;UNIDADE ANA MARIA FRANCA FERRAZ;8;ANTONIO DE ALMEIDA PACHECO;1111;;ZONA INDUSTRIAL;17213700;352530;14;36021112;;SCNES
3205300000000;2;AMBULATORIO DE CLINICAS;8;FLORENTINO AVIDOS;80;;VILA RUBIM;29025140;320530;27;997855599;provedoria@santacasavitoria.org;PENHA
2908300000000;1;UNIDADE DE APOIO NOVO PARAISO;37;NOVO PARAISO;SN;CASA;ZONA RURAL;44540000;290830;;;;ALMEIDA
3104200000000;1;CENTRO FISIOTERAPIA;8;JOAO VAZ SOBRINHO TRECHO II;1280;;CENTRO;35598002;310420;37;33522644;fisioterapia@arcos.mg.gov.br;DAVID
3522310000000;1;UBS DR CID MELLO ALMADA VILA RIO BRANCO;8;WALDOMIRO DE CARVALHO;180;;VILA RIO BRANCO;18209110;352230;15;32717040;;FABIO
1503900000000;5;BARRACÃO COMUNITÁRIO DA COMUNIDADE - TAUARI;713;TAUARI;SN;;ZONA RURAL;68170000;150390;;;;JURUTI
1503900000000;6;BARRACÃO COMUNITARIO - URUCURANA;713;URUCURANA;SN;;ZONA RURAL;68170000;150390;;;;JURUTI
5007700000000;2;ENDERECO COMPLEMENTAR 2;81;IRERE;11;;FENIX;79491084;500769;;;;GESTOR
5201110000000;2;ENDEREÇO COMPLEMENTAR 1;561;RUA GALILEU BATISTA ARANTES;350;;SETOR BOUGANIVILLE;75075570;520110;;;;SEMUSA
5201110000000;3;ENDEREÇO COMPLEMENTAR 2;561;RUA GALILEU BATISTA ARANTES;296;;SETOR BOUGAINVILLE;75075570;520110;;;;SEMUSA
3113300000000;1;ESF CRISTAL (PONTO DE APOIO);37;BOA VISTA CONCEICAO;SN;CASA;ZONA RURAL;36800000;311330;;;;SMS311330
3200600000000;1;APAE ORLA;81;GUILHERME MODENESE;S/N;FRENTE CHURRASCARIA;SAUE;29198363;320060;27;997571478;apae.orla@apaees.or.br;320060
3131300000000;1;CENTRO ADMINISTRATIVO SAO MIGUEL;561;RUA MEXICO;279;;CARIRU;35160123;313130;31;38238000;CONTABILIDADE@SAOMIGUELHOSPITAL.COM.BR;GESTOR
1302010000000;5;ESCOLA MUNICIPAL EBENEZER;713;EBENEZER;4;;PEDRAS;69120000;130200;;;;CNES1
3108110000000;1;SECRETARIA MUNICIPAL DE SAUDE;65;RUTH BRANDAO;179;;CRISTO REDENTOR;35480000;310810;31;35761123;;NEUSA
3530600000000;1;3,98E+13;81;DOUTOR RENATO GRANADEIRO GUIMARAES;754;;VILA MOGILAR;8773100;353060;11;34201058;;ANDRE
3139400000000;1;UNIDADE DE ONCOLOGIA DO HOSPITAL CESAR LEITE;81;RUA ALENCAR SOARES VARGAS;65;SEGUNDO ANDAR;CENTRO;36900037;313940;33;33396984;oncologia@hospitalcesarleite.com.br;CNESADM
3547600000000;1;CASA;8;ANGELO MELLONI;189;CASA;JARDIM DAS FLORES;14270000;354760;;;;RITAP
4123700000000;1;FISIOTERAPIA MUNICIPAL;561;AFONSO PENA;SN;;CENTRO;87910000;412370;;;;TATIANE
4123700000000;2;FARMACIA MUNICIPAL;561;AFONSO PENA;458;;CENTRO;87910000;412370;44;34531469;farmacistaisabelivai@hotmail.com;TATIANE
3529300000000;1;CENTRO MATERNO INFANTIL PREFEITO JAYME GIMENEZ;81;BRASILIA;626;;CENTRO;15990634;352930;16;33832500;hcfm@hospitalmatao.com.br;DIR07
3529300000000;2;H IMAGENS - CENTRO DE IMAGENS EXTERNO;8;SETE DE SETEMBRO;670;;CENTRO;15990635;352930;16;33832500;hcfm@hospitalmatao.com.br;DIR07
3529300000000;3;LABORATORIO DE ANALISES CLINICAS;8;SIQUEIRA CAMPOS;861;;CENTRO;15990150;352930;16;33832500;hcfm@hospitalmatao.com.br;DIR07
5107930000000;1;POSTO DE COLETA 13 DE MAIO LABORATORIO DE ANALISES CLINICAS;8;BRASIL;2205;SALA 03 E 04;CENTRO NORTE;78890126;510792;66;32124700;;ADMSMS
2306250000000;1;REDE DE FRIO;81;ESTER CAVALCANTE ASSUNCAO;SN;;ANTONIO MIGUEL;61881012;230625;;;;ITAITINGA
2304400000000;1;NUCLEO DE TRATAMENTO E ESTIMULACAO PRECOCE - NUTEP - COMPL;81;FREI MARCELINO;1205;;RODOLFO TEOFILO;60431006;230440;85;985373842;nutep.financeiro@gmail.com;ARISA
2602900000000;1;RAIA DROGASIL - CABO DE STO AGOSTINHO 1;655;PRESIDENTE GETULIO VARGAS;398;;CENTRO;54505560;260290;81;981884749;evellyn.medeiros2020@gmail.com;SAUDE
3301100000000;2;SALA DE VACINAS;561;RUA FRANCISCO EUGENIO VIEIRA;14;CASA;TRIANGULO;28500000;330110;22;25551526;contato@saudecantagalo.rj.gov.br;SMSCANTAGALO
3108600000000;1;GIOVANONI SERVICOS MEDICOS LTDA;683;RUI BARBOSA;452;;CENTRO;39330000;310860;38;32311020;giovanonimedicinaeodontologia@gmail.com;SMSBM
2908300000000;1;UNIDADE DE APOIO GRAMPARA;37;POVOADO GRAMPARA;SN;PREDIO;ZONA RURAL;44540000;290830;;;;ALMEIDA
1302600000000;4;FILIAL UNIDADE LARANJEIRAS;655;PROFESSOR NILTON LINS;1591;SALA 7 - TERREO SOL;FLORES;69058030;130260;92;30851185;contabil@bioexatamanaus.com.br;RDBRH
3200160000000;1;USB SANTA LUZIA DO AZUL;81;PRINCIPAL;S/N;;SANTA LUZIA DO AZUL;29820000;320016;;;;SAUDE
2927400000000;2;ENDERECO COMPLEMENTAR;655;PROF MAGALHAES NETO;1541;SALA 3007;PITUBA;41810011;292740;71;34965669;;NAOSUS
4105910000000;1;RUA DEPUTADO BRANCO MENDES 207;561;RUA;287;;CENTRO;86690000;410590;44;920025170;;GESTOR
2615410000000;1;SALA EM ANEXO;655;AVENIDA JOAO MANOEL DA SILVA;SN;;CENTRO;55125000;261540;;;;SCNES
3548800000000;2;CASA DA GESTANTE;81;ESPIRITO SANTO;27;;SANTO ANTONIO;9530700;354880;11;42337678;;NANCI
3169800000000;1;SALA IMUNIZACAO;562;CAMILO GONCALVES DE MELO;181;;CENTRO;37496000;316980;35;32421248;;FLAVIA
2933050000000;1;CEO;65;GERALDO ROCHA;SN;CASA;CENTRO;44635000;293305;74;36692154;secretariadesaudevarzeadaroca@gmail.com;293305
4122000000000;1;MINI POSTO DE MARUMBI DOS RIBEIROS;31;MARUMBI DOS RIBEIROS;S/N;PREDIO;ZONA RURAL;84560000;412200;;;;RIOAZUL
4122000000000;2;MINI POSTO DE TAQUARI DOS RIBEIROS;31;TAQUARI DOS RIBEIROS;S/N;PREDIO;ZONA RURAL;84560000;412200;;;;RIOAZUL
1600270000000;1;PMLAJ PS SANTO ANTONIO DA CACHOEIRA;713;SANTO ANTONIO DA CACHOEIRA;S/N;;ZONA RURAL;68920000;160027;;;;ELIO RICARDO
1600270000000;2;PMLAJ PS SAO FRANCISCO DO IRATAPURU;713;SAO FRANCISCO DO IRATAPURU;S/N;;ZONA RURAL;68920000;160027;;;;ELIO RICARDO
1600270000000;3;PMLAJ UBS CONCEICAO DO MURIACA;713;CONCEICAO DO MURIACA;S/N;;ZONA RURAL;68920000;160027;;;;ELIO RICARDO
3506900000000;1;ATENÇÃO PRIMARIA SAUDE BRUNO NOVAES BOFETE;81;ERNESTO EBURNEO;155;;CENTRO;18590000;350690;;;;CNES
4119410000000;1;CENTRO DE IMUNIZACAO COPEL;81;ERNESTO CARNEIRO;219;;CENTRO;84240000;411940;;;;MESTRE
2933200000000;1;UNIDADE DE APOIO DE MATARANDIBA;81;DAS ROSAS;S/N;;MATARANDIBA;44470000;293320;71;36841022;;293320
5002710000000;1;SESAU UERD UNIDADE ESPECIALIZADA DE REABILITACAO E DIAGNOST;561;MARECHAL HERMES;842;;VILA ALMEIDA;79112290;500270;67;20200712;;HENRIQUE
1302910000000;1;UNIDADE DE APOIO 29 - POSTO DE SAUDE MARIA MAGALHAES;713;OSORIO DA FONSECA;SN;POSTO DE SAUDE;ZONA RURAL, POLO 09;69190000;130290;;;;SCNES
1302910000000;2;UNIDADE DE APOIO 30 - ESCOLA MUNICIPAL JOANA QUINTINO;713;SANTISSIMA TRINDADE;SN;ESCOLA;ZONA RURAL;69190000;130290;;;;SCNES
1302910000000;3;UNIDADE DE APOIO 31 - POSTO DE SAUDE N.SRA DE LOURDES;713;NOSSA SENHORA DE LOURDES;SN;POSTO DE SAUDE;ZONA RURAL, POLO 08;69190000;130290;;;;SCNES
1302910000000;4;UNIDADE DE APOIO 32 - POSTO SANTA CLARA;713;SANTA CLARA;SN;POSTO DE SAUDE;ZONA RURAL, POLO 11;69190000;130290;;;;SCNES
1300400000000;1;UNIDADE DE APOIO VILA NUNES;104;VILA NUNES;SN;RIO UNINI;ZONA RURAL;69700000;130040;97;33211192;sms-barcelos@saude.am.gov.br;SCNES
1300400000000;2;UNIDADE DE APOIO TAPIRA;713;COMUNIDADE TAPIRA;SN;RIO UNINI;ZONA RURAL;69700000;130040;97;33211192;sms-barcelos@saude.am.gov.br;SCNES
1300400000000;3;UNIDADE DE APOIO CAVOEIRO;713;VILA CAVOEIRO;SN;RIO NEGRO;ZONA RURAL;69700000;130040;97;33211192;sms-barcelos@saude.am.gov.br;SCNES
1300400000000;4;UNIDADE DE APOIO DE MOURA;713;VILA DE MOURA;SN;RIO NEGRO;ZONA RURAL;69700000;130040;97;33211192;sms-barcelos@saude.am.gov.br;SCNES
2924100000000;1;SATELITE ABOBOREIRA;81;POVOADO ABOBOREIRA;SN;;ABOBOREIRA;48140000;292410;;;;INFORMATICA
3551110000000;2;VIGILANCIA SANITARIA;81;IDATIVA MARIA DE ALMEIDA;441A;;VILA CALIFORNIA;18225000;355110;;;;ERIKA
1504100000000;1;POSTO DE SAUDE DA MARTINSLANDIA;104;MARTINSLANDIA;S/N;;ZONA RURAL;68722000;150410;;;;SESMAMB
1504100000000;2;POSTO DE SAÚDE DE ALGODOALZINHO;104;ALGODOALZINHO;S/N;;ZONA RURAL;68722000;150410;;;;SESMAMB
1504100000000;3;SALAO DA ESCOLA DE BOA VISTA;104;BOA VISTA;S/N;;ZONA RURAL;68722000;150410;;;;SESMAMB
1504100000000;4;ESCOLA DE BOA VISTA;104;BOA VISTA;S/N;;ZONA RURAL;68722000;150410;;;;SESMAMB
3131210000000;1;AMBULATÓRIO DE OCI;81;DR. JARDYR SILVA;270;B;CENTRO;36950000;313120;33;33141757;;IPANEMA
1505710000000;2;EMMEIF PAULO SERRAO LOBATO;92;RIO FORTALEZA;SN;;ZONA RIBEIRINHA;68830000;150570;91;984185909;smspontadepedras@hotmail.com;PONTA
3164440000000;1;CENTRO DE APOIO LEANDRO BARBOSA SOARES;713;RIO PRETO;S/N;;ZONA RURAL;36793000;316443;32;34267127;secretariasaude.ssva@gmail.com;SAUDE
3164440000000;2;CENTRO DE APOIO IZOLINO ROSA DE ALMEIDA;713;CANTEIRO;S/N;;ZONA RURAL;36793000;316443;32;34267127;secretariasaude.ssva@gmail.com;SAUDE
3513900000000;1;UNIDADE INTEGRADA A SAUDE TRES BARRAS;561;ANTONIA SILVINO DE MARCO;S/C;ESF DR JACO;TRES BARRAS;13782256;351390;19;999563406;UBSTRESBARRAS@HOTMAIL.COM;DEZORZI
3513900000000;2;UNIDADE INEGRADA A SAUDE RIBEIRÃO D SANTO ANTONIO;561;PRACA ZICO NECA;SN;ESF DR JACO;RIBEIRAO SANTO ANTON;13782482;351390;19;971252726;ESFRIBEIRAO2017@GMAIL.COM;DEZORZI
3147000000000;1;USF VILA SAO JOAO EVANGELISTA;655;EURIDAMAS AVELINO DE BARROS;1400;HOSPITAL UNIVERSI;PRADO;38602002;314700;38;33651029;;FATURAMENTO
4106900000000;3;CLINICA DE FISIOTERAPIA;655;SALGADO FILHO;555;;PRADO VELHO;80215270;410690;41;991351623;clinicafisioterapia@pucpr.br;DRACHADEL
2929600000000;1;UNIDADE DE APOIO QUIAMBA;37;POVOADO QUIAMBA;SN;CASA;ZONA RURAL;44530000;292960;;;;SAPEACU
4106900000000;1;HOSPITAL E MATERNIDADE MATER DEI;655;DAS INDUSTRIAS;1974;;CIDADE INDUSTRIAL;81310060;410690;41;38834300;faturamento@mater.org.br;DRACHADEL
3550300000000;1;MATRIZ;561;DR GUILHERME BANNITZ;126;CONJ 81;ITAIM BIBI;4532060;355030;11;24507466;CONTATO@CONTEMPSICO.COM;CADASTRO
1100200000000;1;SALA DE ESTABILIZAÇÃO UNIÃO BANDEIRANTES;656;MARILDO CORDEIRO COM AIRTON SENNA;101;BR 364 SENTIDO ACRE;DIST UNIAO BANDEIRAN;76834899;110020;69;999302678;;SEMUSA
3170400000000;2;SERVICO DE ATENCAO AMBULATORIAL;81;ACACIO AFONSO DOS REIS;240;;POLITECNICA;38610349;317040;;;;SAUDE
3511100000000;3;LITOTRIPSIA - EMILIO CARLOS;81;DOS ESTUDANTES;225;;PARQUE IRACEMA;15809144;351110;;;;CNES22
4313510000000;1;FILIAL 1;81;MARECHAL FLORIANO;434;;CENTRO;95520000;431350;;;;MESTRE
4313510000000;2;FILIAL 2;81;FIRMIANO OSORIO;1051;;CENTRO;95520000;431350;;;;MESTRE
3168200000000;1;POSTO DE SAUDE;561;ANTONIO TEIXEIRA DA SILVA;105;;CENTRO;38980000;316820;37;34231135;saude@tapirai.mg.gov.br;IASMIM2025
1501800000000;1;ESCOLA TALISMÃ;544;FURO CONTRA MARE;0;COMUNIDADE TALISMA;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;2;ESCOLA SANTO ANTONIO;544;RIO TORRA;S/N;COMM NSª SRª NAZARE;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;3;ESCOLA MARIO CARDOSO BARROS;544;RIO JACARE GRANDE;S/N;COMM NSª SRª NAZARE;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;4;ESCOLA SÃO BENEDITO;544;RIO JACARE GRANDE;S/N;VILA IRMAOS DIAS;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;5;ESCOLA NOSSA SENHORA DA CONCEIÇAO;544;RIO ITUQUARA;S/N;COM NSª DA CONCEICAO;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;6;ESCOLA JERUSALEM;544;RIO ITUQUARA;S/N;COM BOA VISTA;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;7;ESCOLA PEQUENOS RAIOS;544;RIO ITUQUARA;S/N;COM SAO BENEDITO;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;8;ESCOLA BOA VISTA;544;FURO DAS TERRAS;S/N;COM BOA VISTA;ZONA RURAL;68800000;150180;;;;SEMSA
1500800000000;1;PONTO DE APOIO ESF JARDIM JAPONES;31;DO AURA;S/N;QUILOMBOLA ABACATAL;AURA;67125000;150080;;;;DTECNICA
1501800000000;1;ESCOLA ALIPIO CARAMES;544;RIO PRACAXI;S/N;CM SANTUARIO DE DEUS;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;2;ESCOLA DEUS PROVERÁ;544;RIO JUPATITUBA;S/N;COM DEUS PROVERA;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;3;ESCOLA SÃO JOÃO;544;RIO JABURU;S/N;COM SAO BENEDITO;ZONA RURAL;68800000;150180;;;;SEMSA
1501800000000;4;ESCOLA BOM JESUS;544;RIO ATURIA;S/N;COM BOM JESUS;ZONA RURAL;68800000;150180;;;;SEMSA
1507980000000;1;TRAVESSA 7 DE MAIO;518;07 DE MAIO;SN;;CIDADE NOVA;68285000;150797;;;;SCNES
4126670000000;2;CENTRO DE SAUDE MENTAL;81;UBALDINO DE SA BITTENCOURT;130;SALAO;CENTRO;86125000;412667;43;33981983;;FCES1
3106200000000;1;HOSPITAL DE OLHOS SANTA CASA BH;561;ALAMEDA EZEQUIEL DIAS;465;UNIDADE;SANTA EFIGENIA;30130110;310620;31;32388131;dpfiscal@santacasabh.org.br;CARINA
2913610000000;1;LABVIDA;8;LOTUS;79 B;;NELSON COSTA;45656000;291360;73;981877510;;THAIANE
1303300000000;1;UNIDADE DE APOIO - ESCOLA MUNICIPAL ISAQUE PINTO;713;MONTE DAS OLIVEIRAS;SN;UNIDADE DE APOIO;RIO ACARI;69260000;130330;92;94453677;;CNES
1303300000000;2;UNIDADE DE APOIO-ESCOLA MUNICIPAL CORAÇÃO DE MARIA;713;CURUAI;SN;UNIDADE DE APOIO;RIO ACARI;69260000;130330;92;94453677;;CNES
1303300000000;3;UNIDADE DE APOIO - ESCOLA MUNICIPAL JOAO DE OLIVEIRA SOUZA F;713;ARIQUEMES;SN;UNIDADE DE APOIO;RIO ACARI;69260000;130330;92;94453677;;CNES
1303300000000;4;UNIDADE DE APOIO- ESCOLA MUNICIPAL SÃO FRANCISCO;713;PIQUIA;SN;UNIDADE DE APOIO;RIO ACARI;69260000;130330;92;94453677;;CNES
3530600000000;1;CLINICA ANHEMBI UNIDADE JARDIM SANTISTA;81;SANTANA;264;;CENTRO;8710610;353060;11;25002323;financeiro@clinicaanhembi.com.br;ANDRE
3108600000000;1;PLENAMENTE CLINICA DE SAUDE MENTAL LTDA;8;BIAS FORTES;524;LOJA 04;DONA JOAQUINA;39330000;310860;38;998896130;plenamenteclinica@gmail.com;SMSBM
3304550000000;1;AMBULATORIO;561;RUA ARAUJO PENA;62;68;TIJUCA;20260230;330455;;;;ALPHA
4109400000000;1;TRAJANO & CIA LTDA FILIAL 07;81;SALDANHA MARINHO;998;;CENTRO;85010290;410940;;;;SMSGP
4109400000000;2;TRAJANO & CIA LTDA FILIAL 09;8;MANOEL RIBAS;3762;;BONSUCESSO;85055010;410940;42;31419209;;SMSGP
4109400000000;3;TRAJANO & CIA LTDA FILIAL 06;8;MANOEL RIBAS;1614;;CENTRO;85010180;410940;42;31419206;;SMSGP
3556710000000;1;CASM/ODONTO;561;JULIANA VON ZUBEN DEGELO;90;;CAPELA;13285214;355670;;;;SAUDE
3540000000000;1;SAUDE INTEGRAL;81;BRASILIA;316;;VILA PAULINA;17581000;354000;;;;CNESDHS
4204200000000;1;VIDA CENTRO ESPECIALIZADO EM REHABILITACAO NEUROFUNCIONAL;81;MATO GROSSO;304;D;JARDIM ITALIA;89802270;420420;49;998167672;;DRCAA1
